x,y,color,delta,value,
32.3571,127.0400000000001,#f7f4f9,0.09,0.000005380822798089849,
32.3571,127.13000000000011,#f7f4f9,0.09,0.000005647736690640408,
32.3571,127.22000000000011,#f7f4f9,0.09,0.0000060259171628452995,
32.3571,127.31000000000012,#f7f4f9,0.09,0.000011858040960228653,
32.3571,127.40000000000012,#f7f4f9,0.09,0.000012254712876572761,
32.3571,127.49000000000012,#f7f4f9,0.09,0.000012325203723190888,
32.3571,127.58000000000013,#f7f4f9,0.09,0.000012063854088568092,
32.3571,127.67000000000013,#f7f4f9,0.09,0.000011491559157842304,
32.3571,127.76000000000013,#f7f4f9,0.09,0.000010945656118236422,
32.3571,127.85000000000014,#f7f4f9,0.09,0.000010536766323892083,
32.3571,127.94000000000014,#f7f4f9,0.09,0.000005316474707457617,
32.3571,128.03000000000014,#f7f4f9,0.09,0,
32.3571,128.12000000000015,#f7f4f9,0.09,0,
32.3571,128.21000000000015,#f7f4f9,0.09,0.000005313674997312819,
32.3571,128.30000000000015,#f7f4f9,0.09,0.000016891467181850935,
32.3571,128.39000000000016,#f7f4f9,0.09,0.00002304611044088102,
32.3571,128.48000000000016,#f7f4f9,0.09,0.0000343088348265754,
32.3571,128.57000000000016,#f7f4f9,0.09,0.00004009939181956547,
32.3571,128.66000000000017,#f7f4f9,0.09,0.00007290138426316133,
32.3571,128.75000000000017,#f7f4f9,0.09,0.00006798933918659379,
32.3571,128.84000000000017,#f7f4f9,0.09,0.00005654137711110852,
32.3571,128.93000000000018,#f7f4f9,0.09,0.00005491788795623133,
32.3571,129.02000000000018,#f7f4f9,0.09,0.000011456407136906889,
32.3571,129.11000000000018,#f7f4f9,0.09,0.00000617979739017547,
32.3571,129.2000000000002,#f7f4f9,0.09,0.0000061989003035503495,
32.3571,129.2900000000002,#f7f4f9,0.09,0.000016620125934536803,
32.3571,129.3800000000002,#f7f4f9,0.09,0.0001811930412677507,
32.3571,129.4700000000002,#f7f4f9,0.09,0.00037029018488986075,
32.3571,129.5600000000002,#f7f4f9,0.09,0.0006813271829023432,
32.3571,129.6500000000002,#f7f4f9,0.09,0.0010065958241312685,
32.3571,129.7400000000002,#f7f4f9,0.09,0.0013480071055494045,
32.3571,129.8300000000002,#f7f4f9,0.09,0.0014582498613294307,
32.3571,129.92000000000021,#f7f4f9,0.09,0.0012013018298598103,
32.3571,130.01000000000022,#f7f4f9,0.09,0.0008636760632051544,
32.3571,130.10000000000022,#f7f4f9,0.09,0.0006839743163577738,
32.3571,130.19000000000023,#f7f4f9,0.09,0.0006419724654377952,
32.3571,130.28000000000023,#f7f4f9,0.09,0.0007645808306517636,
32.3571,130.37000000000023,#f7f4f9,0.09,0.001059549186789272,
32.3571,130.46000000000024,#f7f4f9,0.09,0.001665735708796606,
32.3571,130.55000000000024,#f7f4f9,0.09,0.002253957434641924,
32.3571,130.64000000000024,#f7f4f9,0.09,0.0026854761411223772,
32.3571,130.73000000000025,#f7f4f9,0.09,0.0025528484497196777,
32.3571,130.82000000000025,#f7f4f9,0.09,0.0019484551506665834,
32.3571,130.91000000000025,#f7f4f9,0.09,0.001229836545220718,
32.3571,131.00000000000026,#f7f4f9,0.09,0.0006982547101536059,
32.3571,131.09000000000026,#f7f4f9,0.09,0.0006322384069688302,
32.3571,131.18000000000026,#f7f4f9,0.09,0.0007009366300249443,
32.3571,131.27000000000027,#f7f4f9,0.09,0.0008190263456680081,
32.3571,131.36000000000027,#f7f4f9,0.09,0.0009607013381832687,
32.3571,131.45000000000027,#f7f4f9,0.09,0.0009920841020258661,
32.3571,131.54000000000028,#f7f4f9,0.09,0.00096481701385427,
32.3571,131.63000000000028,#f7f4f9,0.09,0.0009090429174716372,
32.3571,131.72000000000028,#f7f4f9,0.09,0.000774119931275924,
32.3571,131.8100000000003,#f7f4f9,0.09,0.0005700286506291445,
32.3571,131.9000000000003,#f7f4f9,0.09,0.0003994364179490236,
32.3571,131.9900000000003,#f7f4f9,0.09,0.0001300080407218621,
32.3571,132.0800000000003,#f7f4f9,0.09,0.000050906146274311426,
32.3571,132.1700000000003,#f7f4f9,0.09,0.000016199398342987073,
32.3571,132.2600000000003,#f7f4f9,0.09,0.000005765467880416262,
32.3571,132.3500000000003,#f7f4f9,0.09,0.00000617054733947476,
32.3571,132.4400000000003,#f7f4f9,0.09,0.000006423165087985536,
32.3571,132.5300000000003,#f7f4f9,0.09,0.00001179759610542857,
32.3571,132.62000000000032,#f7f4f9,0.09,0.00001171437896232304,
32.3571,132.71000000000032,#f7f4f9,0.09,0.0000117392747228543,
32.3571,132.80000000000032,#f7f4f9,0.09,0.000011768774010189764,
32.3571,132.89000000000033,#f7f4f9,0.09,0.000017292941001671447,
32.3571,132.98000000000033,#f7f4f9,0.09,0.000023387615136852783,
32.3571,133.07000000000033,#f7f4f9,0.09,0.000023819513008462445,
32.3571,133.16000000000034,#f7f4f9,0.09,0.00001851723239573785,
32.3571,133.25000000000034,#f7f4f9,0.09,0.000018067805207778094,
32.3571,133.34000000000034,#f7f4f9,0.09,0.000017157935268500763,
32.3571,133.43000000000035,#f7f4f9,0.09,0.000011082669367822456,
32.3571,133.52000000000035,#f7f4f9,0.09,0.00001075529849552588,
32.3571,133.61000000000035,#f7f4f9,0.09,0.000005729919022223158,
32.3571,133.70000000000036,#f7f4f9,0.09,0.000005837017223122833,
32.3571,133.79000000000036,#f7f4f9,0.09,0.0000057832202119411575,
32.3571,133.88000000000036,#f7f4f9,0.09,0.0000055729448945265284,
32.3571,133.97000000000037,#f7f4f9,0.09,0,
32.3571,134.06000000000037,#f7f4f9,0.09,0,
32.3571,134.15000000000038,#f7f4f9,0.09,0,
32.3571,134.24000000000038,#f7f4f9,0.09,0,
32.3571,134.33000000000038,#f7f4f9,0.09,0,
32.3571,134.42000000000039,#f7f4f9,0.09,0,
32.3571,134.5100000000004,#f7f4f9,0.09,0,
32.3571,134.6000000000004,#f7f4f9,0.09,0,
32.3571,134.6900000000004,#f7f4f9,0.09,0,
32.3571,134.7800000000004,#f7f4f9,0.09,0,
32.3571,134.8700000000004,#f7f4f9,0.09,0,
32.3571,134.9600000000004,#f7f4f9,0.09,0,
32.3571,135.0500000000004,#f7f4f9,0.09,0,
32.3571,135.1400000000004,#f7f4f9,0.09,0,
32.3571,135.23000000000042,#f7f4f9,0.09,0,
32.3571,135.32000000000042,#f7f4f9,0.09,0,
32.3571,135.41000000000042,#f7f4f9,0.09,0,
32.3571,135.50000000000043,#f7f4f9,0.09,0,
32.3571,135.59000000000043,#f7f4f9,0.09,0,
32.3571,135.68000000000043,#f7f4f9,0.09,0,
32.3571,135.77000000000044,#f7f4f9,0.09,0,
32.3571,135.86000000000044,#f7f4f9,0.09,0.000005425106199596661,
32.3571,135.95000000000044,#f7f4f9,0.09,0.000005914797301470869,
32.3571,136.04000000000045,#f7f4f9,0.09,0.000006272024589700942,
32.3571,136.13000000000045,#f7f4f9,0.09,0.000006468623929543025,
32.3571,136.22000000000045,#f7f4f9,0.09,0.000006488619659948953,
32.3571,136.31000000000046,#f7f4f9,0.09,0.000006330368585709936,
32.3571,136.40000000000046,#f7f4f9,0.09,0.0000060067829781012786,
32.3571,136.49000000000046,#f7f4f9,0.09,0.000005543590599479086,
32.3571,136.58000000000047,#f7f4f9,0.09,0,
32.3571,136.67000000000047,#f7f4f9,0.09,0,
32.3571,136.76000000000047,#f7f4f9,0.09,0,
32.3571,136.85000000000048,#f7f4f9,0.09,0,
32.3571,136.94000000000048,#f7f4f9,0.09,0,
32.3571,137.03000000000048,#f7f4f9,0.09,0,
32.3571,137.1200000000005,#f7f4f9,0.09,0,
32.3571,137.2100000000005,#f7f4f9,0.09,0,
32.3571,137.3000000000005,#f7f4f9,0.09,0,
32.3571,137.3900000000005,#f7f4f9,0.09,0,
32.3571,137.4800000000005,#f7f4f9,0.09,0,
32.3571,137.5700000000005,#f7f4f9,0.09,0,
32.3571,137.6600000000005,#f7f4f9,0.09,0.000005414410822627269,
32.3571,137.7500000000005,#f7f4f9,0.09,0.000005848730117070009,
32.3571,137.84000000000052,#f7f4f9,0.09,0.0000061448066610993006,
32.3571,137.93000000000052,#f7f4f9,0.09,0.000006279009329743058,
32.3571,138.02000000000052,#f7f4f9,0.09,0.000006240369394645182,
32.3571,138.11000000000053,#f7f4f9,0.09,0.000011439707032141887,
32.3571,138.20000000000053,#f7f4f9,0.09,0.000011458556018325922,
32.3571,138.29000000000053,#f7f4f9,0.09,0.0000060245245020697835,
32.3571,138.38000000000054,#f7f4f9,0.09,0.00001160719126239558,
32.3571,138.47000000000054,#f7f4f9,0.09,0.000011937265942056255,
32.3571,138.56000000000054,#f7f4f9,0.09,0.000011964329357415643,
32.3571,138.65000000000055,#f7f4f9,0.09,0.000011686281952671825,
32.3571,138.74000000000055,#f7f4f9,0.09,0.000017397831846452522,
32.3571,138.83000000000055,#f7f4f9,0.09,0.00001784282105094913,
32.3571,138.92000000000056,#f7f4f9,0.09,0.000023544545042142895,
32.3571,139.01000000000056,#f7f4f9,0.09,0.000018323350829532303,
32.3571,139.10000000000056,#f7f4f9,0.09,0.00002369941239059319,
32.3571,139.19000000000057,#f7f4f9,0.09,0.00002891680983771906,
32.3571,139.28000000000057,#f7f4f9,0.09,0.00003462626094728001,
32.3571,139.37000000000057,#f7f4f9,0.09,0.000029965230144506597,
32.3571,139.46000000000058,#f7f4f9,0.09,0.000030070107661059987,
32.3571,139.55000000000058,#f7f4f9,0.09,0.000024274072576962786,
32.3571,139.64000000000058,#f7f4f9,0.09,0.000028840578147055785,
32.3571,139.7300000000006,#f7f4f9,0.09,0.00002293562710476187,
32.3571,139.8200000000006,#f7f4f9,0.09,0.000017699260070892706,
32.3571,139.9100000000006,#f7f4f9,0.09,0.000028757329610909492,
32.3571,140.0000000000006,#f7f4f9,0.09,0.00002389207838077851,
32.3571,140.0900000000006,#f7f4f9,0.09,0.000029118142683478478,
32.3571,140.1800000000006,#f7f4f9,0.09,0.000023936627209946058,
32.3571,140.2700000000006,#f7f4f9,0.09,0.000024171743152050517,
32.3571,140.3600000000006,#f7f4f9,0.09,0.000023997364649244543,
32.3571,140.4500000000006,#f7f4f9,0.09,0.00001807183357694266,
32.3571,140.54000000000062,#f7f4f9,0.09,0.000012200523615194033,
32.3571,140.63000000000062,#f7f4f9,0.09,0.000011702821778348602,
32.3571,140.72000000000062,#f7f4f9,0.09,0.000027170801714617378,
32.3571,140.81000000000063,#f7f4f9,0.09,0.000017090041995996427,
32.3571,140.90000000000063,#f7f4f9,0.09,0.000017569150037082497,
32.3571,140.99000000000063,#f7f4f9,0.09,0.000029206675352785534,
32.3571,141.08000000000064,#f7f4f9,0.09,0.00003593153290175103,
32.3571,141.17000000000064,#f7f4f9,0.09,0.000042262139090651705,
32.3571,141.26000000000064,#f7f4f9,0.09,0.00003712346003070771,
32.3571,141.35000000000065,#f7f4f9,0.09,0.00004761741368924442,
32.3571,141.44000000000065,#f7f4f9,0.09,0.000058808929916620286,
32.3571,141.53000000000065,#f7f4f9,0.09,0.000058780057658564646,
32.3571,141.62000000000066,#f7f4f9,0.09,0.00005290059389999296,
32.3571,141.71000000000066,#f7f4f9,0.09,0.00005294191019619712,
32.3571,141.80000000000067,#f7f4f9,0.09,0.00005409437903492163,
32.3571,141.89000000000067,#f7f4f9,0.09,0.0000542185918986422,
32.3571,141.98000000000067,#f7f4f9,0.09,0.00005296560847194933,
32.3571,142.07000000000068,#f7f4f9,0.09,0.000035668664898403626,
32.3571,142.16000000000068,#f7f4f9,0.09,0.000028942471162206234,
32.3571,142.25000000000068,#f7f4f9,0.09,0.000017205229533074234,
32.3571,142.34000000000069,#f7f4f9,0.09,0.0000058696133403656855,
32.3571,142.4300000000007,#f7f4f9,0.09,0.000005383663057079503,
32.3571,142.5200000000007,#f7f4f9,0.09,0,
32.3571,142.6100000000007,#f7f4f9,0.09,0.0000056188232106675005,
32.3571,142.7000000000007,#f7f4f9,0.09,0.000006032188638520372,
32.3571,142.7900000000007,#f7f4f9,0.09,0.000011689444738129319,
32.3571,142.8800000000007,#f7f4f9,0.09,0.000012219831262133555,
32.3571,142.9700000000007,#f7f4f9,0.09,0.000012436138017060704,
32.3571,143.0600000000007,#f7f4f9,0.09,0.000012321275197666975,
32.3571,143.15000000000072,#f7f4f9,0.09,0.000017188023880350438,
32.3571,143.24000000000072,#f7f4f9,0.09,0.000011595238300283969,
32.3571,143.33000000000072,#f7f4f9,0.09,0.00001137544396194687,
32.3571,143.42000000000073,#f7f4f9,0.09,0.000005711450310045526,
32.3571,143.51000000000073,#f7f4f9,0.09,0.000005537863566908332,
32.3571,143.60000000000073,#f7f4f9,0.09,0,
32.3571,143.69000000000074,#f7f4f9,0.09,0,
32.3571,143.78000000000074,#f7f4f9,0.09,0,
32.3571,143.87000000000074,#f7f4f9,0.09,0,
32.3571,143.96000000000075,#f7f4f9,0.09,0,
32.3571,144.05000000000075,#f7f4f9,0.09,0,
32.3571,144.14000000000075,#f7f4f9,0.09,0,
32.3571,144.23000000000076,#f7f4f9,0.09,0,
32.3571,144.32000000000076,#f7f4f9,0.09,0.0000056088026727381265,
32.3571,144.41000000000076,#f7f4f9,0.09,0.0000060214309099384226,
32.3571,144.50000000000077,#f7f4f9,0.09,0.000006287319330492441,
32.3571,144.59000000000077,#f7f4f9,0.09,0.000006385098390931285,
32.3571,144.68000000000077,#f7f4f9,0.09,0.000006306754614358698,
32.3571,144.77000000000078,#f7f4f9,0.09,0.000006058715193095453,
32.3571,144.86000000000078,#f7f4f9,0.09,0.000016697425885555296,
32.3571,144.95000000000078,#f7f4f9,0.09,0.000011572378617865664,
32.3571,145.0400000000008,#f7f4f9,0.09,0.000011810988868606988,
32.3571,145.1300000000008,#f7f4f9,0.09,0.000006508462480603124,
32.3571,145.2200000000008,#f7f4f9,0.09,0.000006448477077876805,
32.3571,145.3100000000008,#f7f4f9,0.09,0.000006214013316390348,
32.3571,145.4000000000008,#f7f4f9,0.09,0.000005824028119650594,
32.3571,145.4900000000008,#f7f4f9,0.09,0.000005308979045020514,
32.447100000000006,124.16,#f7f4f9,0.09,0,
32.447100000000006,124.25,#f7f4f9,0.09,0,
32.447100000000006,124.34,#f7f4f9,0.09,0,
32.447100000000006,124.43,#f7f4f9,0.09,0,
32.447100000000006,124.52000000000001,#f7f4f9,0.09,0,
32.447100000000006,124.61000000000001,#f7f4f9,0.09,0,
32.447100000000006,124.70000000000002,#f7f4f9,0.09,0,
32.447100000000006,124.79000000000002,#f7f4f9,0.09,0,
32.447100000000006,124.88000000000002,#f7f4f9,0.09,0,
32.447100000000006,124.97000000000003,#f7f4f9,0.09,0.000005687805098326689,
32.447100000000006,125.06000000000003,#f7f4f9,0.09,0.000006068668608033162,
32.447100000000006,125.15000000000003,#f7f4f9,0.09,0.000006297648302249656,
32.447100000000006,125.24000000000004,#f7f4f9,0.09,0.000011631467003406206,
32.447100000000006,125.33000000000004,#f7f4f9,0.09,0.000011955612372279174,
32.447100000000006,125.42000000000004,#f7f4f9,0.09,0.000011981248010678884,
32.447100000000006,125.51000000000005,#f7f4f9,0.09,0.000011706503123757943,
32.447100000000006,125.60000000000005,#f7f4f9,0.09,0.00001186982061451944,
32.447100000000006,125.69000000000005,#f7f4f9,0.09,0.00001210312992625199,
32.447100000000006,125.78000000000006,#f7f4f9,0.09,0.000012034086305275672,
32.447100000000006,125.87000000000006,#f7f4f9,0.09,0.0000065052313714961135,
32.447100000000006,125.96000000000006,#f7f4f9,0.09,0.000006425413589230405,
32.447100000000006,126.05000000000007,#f7f4f9,0.09,0.000006172707409032331,
32.447100000000006,126.14000000000007,#f7f4f9,0.09,0.000005767486147348583,
32.447100000000006,126.23000000000008,#f7f4f9,0.09,0,
32.447100000000006,126.32000000000008,#f7f4f9,0.09,0.000005364954454760877,
32.447100000000006,126.41000000000008,#f7f4f9,0.09,0.000011175859550973904,
32.447100000000006,126.50000000000009,#f7f4f9,0.09,0.000011887464599612,
32.447100000000006,126.59000000000009,#f7f4f9,0.09,0.000012297980565105968,
32.447100000000006,126.68000000000009,#f7f4f9,0.09,0.00001237412880903271,
32.447100000000006,126.7700000000001,#f7f4f9,0.09,0.000012109653790583304,
32.447100000000006,126.8600000000001,#f7f4f9,0.09,0.000011526171731429508,
32.447100000000006,126.9500000000001,#f7f4f9,0.09,0.000005601854834032468,
32.447100000000006,127.0400000000001,#f7f4f9,0.09,0.000005291493642985277,
32.447100000000006,127.13000000000011,#f7f4f9,0.09,0.000005804846376365952,
32.447100000000006,127.22000000000011,#f7f4f9,0.09,0.000011552011643391223,
32.447100000000006,127.31000000000012,#f7f4f9,0.09,0.000012269378950675505,
32.447100000000006,127.40000000000012,#f7f4f9,0.09,0.000012682005917085684,
32.447100000000006,127.49000000000012,#f7f4f9,0.09,0.000012757165602720197,
32.447100000000006,127.58000000000013,#f7f4f9,0.09,0.000017972344696123946,
32.447100000000006,127.67000000000013,#f7f4f9,0.09,0.000022870503639384605,
32.447100000000006,127.76000000000013,#f7f4f9,0.09,0.000017311160255781783,
32.447100000000006,127.85000000000014,#f7f4f9,0.09,0.00001695852297909525,
32.447100000000006,127.94000000000014,#f7f4f9,0.09,0.00001127825095956934,
32.447100000000006,128.03000000000014,#f7f4f9,0.09,0.000005703898799339653,
32.447100000000006,128.12000000000015,#f7f4f9,0.09,0.000005429066613861945,
32.447100000000006,128.21000000000015,#f7f4f9,0.09,0,
32.447100000000006,128.30000000000015,#f7f4f9,0.09,0.000016521556166433183,
32.447100000000006,128.39000000000016,#f7f4f9,0.09,0.000023023373542809033,
32.447100000000006,128.48000000000016,#f7f4f9,0.09,0.000029397132214053775,
32.447100000000006,128.57000000000016,#f7f4f9,0.09,0.00006908987431169951,
32.447100000000006,128.66000000000017,#f7f4f9,0.09,0.00007105599160256903,
32.447100000000006,128.75000000000017,#f7f4f9,0.09,0.00006609025335347602,
32.447100000000006,128.84000000000017,#f7f4f9,0.09,0.00006529831167187719,
32.447100000000006,128.93000000000018,#f7f4f9,0.09,0.00005828762155591054,
32.447100000000006,129.02000000000018,#f7f4f9,0.09,0.00005073411790833995,
32.447100000000006,129.11000000000018,#f7f4f9,0.09,0.000011744110065399169,
32.447100000000006,129.2000000000002,#f7f4f9,0.09,0.000011780413313399018,
32.447100000000006,129.2900000000002,#f7f4f9,0.09,0.00009209608349821143,
32.447100000000006,129.3800000000002,#f7f4f9,0.09,0.0003234563226419575,
32.447100000000006,129.4700000000002,#f7f4f9,0.09,0.0007093524490298644,
32.447100000000006,129.5600000000002,#f7f4f9,0.09,0.0011593905089497198,
32.447100000000006,129.6500000000002,#f7f4f9,0.09,0.0018740520699497666,
32.447100000000006,129.7400000000002,#f7f4f9,0.09,0.002170305147836675,
32.447100000000006,129.8300000000002,#f7f4f9,0.09,0.0022259096862932556,
32.447100000000006,129.92000000000021,#f7f4f9,0.09,0.002205766563526186,
32.447100000000006,130.01000000000022,#f7f4f9,0.09,0.0018623479033132563,
32.447100000000006,130.10000000000022,#f7f4f9,0.09,0.0011955482393686734,
32.447100000000006,130.19000000000023,#f7f4f9,0.09,0.000939221613313534,
32.447100000000006,130.28000000000023,#f7f4f9,0.09,0.001072367857829274,
32.447100000000006,130.37000000000023,#f7f4f9,0.09,0.0019327741576670736,
32.447100000000006,130.46000000000024,#f7f4f9,0.09,0.0029323385447422496,
32.447100000000006,130.55000000000024,#f7f4f9,0.09,0.00426327934912197,
32.447100000000006,130.64000000000024,#f7f4f9,0.09,0.00481564301424131,
32.447100000000006,130.73000000000025,#f7f4f9,0.09,0.0048439238486093945,
32.447100000000006,130.82000000000025,#f7f4f9,0.09,0.0040393149563623275,
32.447100000000006,130.91000000000025,#f7f4f9,0.09,0.0023386705195953244,
32.447100000000006,131.00000000000026,#f7f4f9,0.09,0.0011725857197293727,
32.447100000000006,131.09000000000026,#f7f4f9,0.09,0.0006507157789414647,
32.447100000000006,131.18000000000026,#f7f4f9,0.09,0.000645185564235612,
32.447100000000006,131.27000000000027,#f7f4f9,0.09,0.0007706302638870342,
32.447100000000006,131.36000000000027,#f7f4f9,0.09,0.0009472681289019453,
32.447100000000006,131.45000000000027,#f7f4f9,0.09,0.00103011725038883,
32.447100000000006,131.54000000000028,#f7f4f9,0.09,0.0011109983284367743,
32.447100000000006,131.63000000000028,#f7f4f9,0.09,0.0010545600892394695,
32.447100000000006,131.72000000000028,#f7f4f9,0.09,0.0008497766056876188,
32.447100000000006,131.8100000000003,#f7f4f9,0.09,0.000625730573908255,
32.447100000000006,131.9000000000003,#f7f4f9,0.09,0.0004591387529457434,
32.447100000000006,131.9900000000003,#f7f4f9,0.09,0.00020496777337878898,
32.447100000000006,132.0800000000003,#f7f4f9,0.09,0.0000792170479069804,
32.447100000000006,132.1700000000003,#f7f4f9,0.09,0.000037957306274157636,
32.447100000000006,132.2600000000003,#f7f4f9,0.09,0.000005732464646209424,
32.447100000000006,132.3500000000003,#f7f4f9,0.09,0.000011442792002575356,
32.447100000000006,132.4400000000003,#f7f4f9,0.09,0.000012014516969518664,
32.447100000000006,132.5300000000003,#f7f4f9,0.09,0.000012270265949170158,
32.447100000000006,132.62000000000032,#f7f4f9,0.09,0.000012189195033555371,
32.447100000000006,132.71000000000032,#f7f4f9,0.09,0.00005960986387825129,
32.447100000000006,132.80000000000032,#f7f4f9,0.09,0.00006127515424515109,
32.447100000000006,132.89000000000033,#f7f4f9,0.09,0.00005687721466110341,
32.447100000000006,132.98000000000033,#f7f4f9,0.09,0.00005193696038641903,
32.447100000000006,133.07000000000033,#f7f4f9,0.09,0.00005617374731813214,
32.447100000000006,133.16000000000034,#f7f4f9,0.09,0.000023561795801314505,
32.447100000000006,133.25000000000034,#f7f4f9,0.09,0.00001756809727605088,
32.447100000000006,133.34000000000034,#f7f4f9,0.09,0.000011521164764971974,
32.447100000000006,133.43000000000035,#f7f4f9,0.09,0.000011288910233920234,
32.447100000000006,133.52000000000035,#f7f4f9,0.09,0.000011202383611902376,
32.447100000000006,133.61000000000035,#f7f4f9,0.09,0.000011408166416185833,
32.447100000000006,133.70000000000036,#f7f4f9,0.09,0.000011621397021016185,
32.447100000000006,133.79000000000036,#f7f4f9,0.09,0.000011514288132762499,
32.447100000000006,133.88000000000036,#f7f4f9,0.09,0.000005940614085867894,
32.447100000000006,133.97000000000037,#f7f4f9,0.09,0.000005567787148578135,
32.447100000000006,134.06000000000037,#f7f4f9,0.09,0,
32.447100000000006,134.15000000000038,#f7f4f9,0.09,0,
32.447100000000006,134.24000000000038,#f7f4f9,0.09,0.000005439614001638165,
32.447100000000006,134.33000000000038,#f7f4f9,0.09,0.000005627463006367399,
32.447100000000006,134.42000000000039,#f7f4f9,0.09,0.00000566230786755602,
32.447100000000006,134.5100000000004,#f7f4f9,0.09,0.00000554128609698491,
32.447100000000006,134.6000000000004,#f7f4f9,0.09,0.0000052742891143999196,
32.447100000000006,134.6900000000004,#f7f4f9,0.09,0,
32.447100000000006,134.7800000000004,#f7f4f9,0.09,0,
32.447100000000006,134.8700000000004,#f7f4f9,0.09,0,
32.447100000000006,134.9600000000004,#f7f4f9,0.09,0,
32.447100000000006,135.0500000000004,#f7f4f9,0.09,0,
32.447100000000006,135.1400000000004,#f7f4f9,0.09,0,
32.447100000000006,135.23000000000042,#f7f4f9,0.09,0,
32.447100000000006,135.32000000000042,#f7f4f9,0.09,0,
32.447100000000006,135.41000000000042,#f7f4f9,0.09,0,
32.447100000000006,135.50000000000043,#f7f4f9,0.09,0,
32.447100000000006,135.59000000000043,#f7f4f9,0.09,0,
32.447100000000006,135.68000000000043,#f7f4f9,0.09,0,
32.447100000000006,135.77000000000044,#f7f4f9,0.09,0,
32.447100000000006,135.86000000000044,#f7f4f9,0.09,0.000005304240584905262,
32.447100000000006,135.95000000000044,#f7f4f9,0.09,0.000005783021888176571,
32.447100000000006,136.04000000000045,#f7f4f9,0.09,0.000006132290531139999,
32.447100000000006,136.13000000000045,#f7f4f9,0.09,0.0000063245098461155265,
32.447100000000006,136.22000000000045,#f7f4f9,0.09,0.000006344060092846519,
32.447100000000006,136.31000000000046,#f7f4f9,0.09,0.000011614294933113089,
32.447100000000006,136.40000000000046,#f7f4f9,0.09,0.000011537468525846478,
32.447100000000006,136.49000000000046,#f7f4f9,0.09,0.000011172688848557525,
32.447100000000006,136.58000000000047,#f7f4f9,0.09,0.000005682020368693602,
32.447100000000006,136.67000000000047,#f7f4f9,0.09,0.000010825890911486366,
32.447100000000006,136.76000000000047,#f7f4f9,0.09,0.0000053839311391609615,
32.447100000000006,136.85000000000048,#f7f4f9,0.09,0.000005252622335277728,
32.447100000000006,136.94000000000048,#f7f4f9,0.09,0,
32.447100000000006,137.03000000000048,#f7f4f9,0.09,0,
32.447100000000006,137.1200000000005,#f7f4f9,0.09,0,
32.447100000000006,137.2100000000005,#f7f4f9,0.09,0,
32.447100000000006,137.3000000000005,#f7f4f9,0.09,0,
32.447100000000006,137.3900000000005,#f7f4f9,0.09,0,
32.447100000000006,137.4800000000005,#f7f4f9,0.09,0,
32.447100000000006,137.5700000000005,#f7f4f9,0.09,0,
32.447100000000006,137.6600000000005,#f7f4f9,0.09,0.0000055811987106568925,
32.447100000000006,137.7500000000005,#f7f4f9,0.09,0.0000060288969673216876,
32.447100000000006,137.84000000000052,#f7f4f9,0.09,0.00000633409398319759,
32.447100000000006,137.93000000000052,#f7f4f9,0.09,0.000006472430689764272,
32.447100000000006,138.02000000000052,#f7f4f9,0.09,0.00000643260047314183,
32.447100000000006,138.11000000000053,#f7f4f9,0.09,0.0000062178753660477845,
32.447100000000006,138.20000000000053,#f7f4f9,0.09,0.000011219864479782901,
32.447100000000006,138.29000000000053,#f7f4f9,0.09,0.000010939390166757443,
32.447100000000006,138.38000000000054,#f7f4f9,0.09,0.000005663710802371808,
32.447100000000006,138.47000000000054,#f7f4f9,0.09,0.000011200063514524978,
32.447100000000006,138.56000000000054,#f7f4f9,0.09,0.000011230663321885139,
32.447100000000006,138.65000000000055,#f7f4f9,0.09,0.000005999614447378539,
32.447100000000006,138.74000000000055,#f7f4f9,0.09,0.000011220285753083474,
32.447100000000006,138.83000000000055,#f7f4f9,0.09,0.00001672892020905305,
32.447100000000006,138.92000000000056,#f7f4f9,0.09,0.00002248893975602618,
32.447100000000006,139.01000000000056,#f7f4f9,0.09,0.000017565093773937334,
32.447100000000006,139.10000000000056,#f7f4f9,0.09,0.000022951445031080934,
32.447100000000006,139.19000000000057,#f7f4f9,0.09,0.000018015645376918125,
32.447100000000006,139.28000000000057,#f7f4f9,0.09,0.000018132311964909697,
32.447100000000006,139.37000000000057,#f7f4f9,0.09,0.000023781752700009192,
32.447100000000006,139.46000000000058,#f7f4f9,0.09,0.000023852006941094216,
32.447100000000006,139.55000000000058,#f7f4f9,0.09,0.000018136615644781682,
32.447100000000006,139.64000000000058,#f7f4f9,0.09,0.000018060919493082924,
32.447100000000006,139.7300000000006,#f7f4f9,0.09,0.000017834993038131108,
32.447100000000006,139.8200000000006,#f7f4f9,0.09,0.00001799478340248371,
32.447100000000006,139.9100000000006,#f7f4f9,0.09,0.000023740578960020608,
32.447100000000006,140.0000000000006,#f7f4f9,0.09,0.000018862946899335515,
32.447100000000006,140.0900000000006,#f7f4f9,0.09,0.00002437281029865237,
32.447100000000006,140.1800000000006,#f7f4f9,0.09,0.000024463278469983024,
32.447100000000006,140.2700000000006,#f7f4f9,0.09,0.0000188063798983122,
32.447100000000006,140.3600000000006,#f7f4f9,0.09,0.00002385631618999606,
32.447100000000006,140.4500000000006,#f7f4f9,0.09,0.0000179041311411366,
32.447100000000006,140.54000000000062,#f7f4f9,0.09,0.000017202264615572203,
32.447100000000006,140.63000000000062,#f7f4f9,0.09,0.000016990632211072198,
