x,y,color,delta,value
36.339999999999996,-84.78254099999926,#f7f4f9,0.04,0.0000015736332838757582,
36.339999999999996,-84.74254099999925,#f7f4f9,0.04,8.45600508345816e-7,
36.339999999999996,-84.70254099999924,#f7f4f9,0.04,0,
36.339999999999996,-84.66254099999924,#f7f4f9,0.04,0,
36.339999999999996,-84.62254099999923,#f7f4f9,0.04,0,
36.339999999999996,-84.58254099999922,#f7f4f9,0.04,4.352327213061497e-7,
36.339999999999996,-84.54254099999922,#f7f4f9,0.04,0.0000011389551097335065,
36.339999999999996,-84.50254099999921,#f7f4f9,0.04,0.0000018777459446029687,
36.339999999999996,-84.4625409999992,#f7f4f9,0.04,0.000002026638295225029,
36.339999999999996,-84.4225409999992,#f7f4f9,0.04,0.0000015057285491763367,
36.339999999999996,-84.3825409999992,#f7f4f9,0.04,5.381167262063422e-7,
36.339999999999996,-84.34254099999919,#f7f4f9,0.04,0,
36.339999999999996,-84.30254099999918,#f7f4f9,0.04,0,
36.339999999999996,-84.26254099999917,#f7f4f9,0.04,0,
36.339999999999996,-84.22254099999917,#f7f4f9,0.04,0,
36.339999999999996,-84.18254099999916,#f7f4f9,0.04,0,
36.339999999999996,-84.14254099999916,#f7f4f9,0.04,0,
36.339999999999996,-84.10254099999915,#f7f4f9,0.04,3.2676261239530037e-7,
36.339999999999996,-84.06254099999914,#f7f4f9,0.04,0.000002100495614680421,
36.339999999999996,-84.02254099999914,#f7f4f9,0.04,0.0000035752368789516142,
36.339999999999996,-83.98254099999913,#f7f4f9,0.04,0.000004367967592725704,
36.339999999999996,-83.94254099999912,#f7f4f9,0.04,0.0000041081355617932974,
36.339999999999996,-83.90254099999912,#f7f4f9,0.04,0.0000015714702045029752,
36.339999999999996,-83.86254099999911,#f7f4f9,0.04,1.5772662444125396e-7,
36.339999999999996,-83.8225409999991,#f7f4f9,0.04,1.7092591798369046e-7,
36.339999999999996,-83.7825409999991,#f7f4f9,0.04,1.3364162094068792e-7,
36.339999999999996,-83.7425409999991,#f7f4f9,0.04,0,
36.339999999999996,-83.70254099999909,#f7f4f9,0.04,0,
36.339999999999996,-83.66254099999908,#f7f4f9,0.04,0,
36.339999999999996,-83.62254099999907,#f7f4f9,0.04,0,
36.339999999999996,-83.58254099999907,#f7f4f9,0.04,0,
36.339999999999996,-83.54254099999906,#f7f4f9,0.04,0,
36.339999999999996,-83.50254099999906,#f7f4f9,0.04,0,
36.339999999999996,-83.46254099999905,#f7f4f9,0.04,0,
